price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,city,statezip
0.01,0.333,0.312,0.103,0.003,2.0,0,0,3,0.149,0.0,0.109,10.0,18,19
0.015,0.333,0.25,0.097,0.008,1.5,0,0,3,0.142,0.0,0.154,0.025,19,22
0.016,0.333,0.219,0.082,0.231,1.5,0,0,3,0.119,0.0,0.03,10.0,41,40
0.016,0.333,0.188,0.056,0.008,1.0,0,0,4,0.082,0.0,0.253,10.0,31,31
0.005,0.222,0.125,0.027,0.003,1.0,0,0,4,0.039,0.0,0.357,0.159,32,34
0.086,0.444,0.406,0.295,0.007,2.0,0,0,3,0.429,0.0,0.05,0.055,3,3
0.027,0.444,0.406,0.271,0.025,2.0,0,3,3,0.34,0.104,0.07,10.0,32,37
0.008,0.333,0.125,0.042,0.013,1.0,0,0,4,0.061,0.0,0.184,10.0,1,0
0.0,0.556,0.25,0.117,0.006,1.0,0,0,4,0.082,0.166,0.313,0.074,35,71
0.019,0.333,0.219,0.071,0.008,1.0,0,0,4,0.103,0.0,0.253,10.0,3,7
0.054,0.222,0.312,0.14,0.003,2.0,0,0,3,0.205,0.0,0.07,10.0,35,53
0.005,0.333,0.125,0.044,0.007,1.0,0,0,3,0.064,0.0,0.298,0.045,35,49
0.02,0.333,0.188,0.068,0.002,1.5,0,0,3,0.098,0.0,0.412,10.0,35,55
0.026,0.333,0.125,0.079,0.006,2.0,0,0,4,0.115,0.0,0.561,10.0,35,64
0.015,0.222,0.125,0.041,0.006,1.0,0,0,3,0.06,0.0,0.308,0.03,35,54
0.013,0.333,0.281,0.069,0.0,3.0,0,0,3,0.101,0.0,0.045,10.0,35,47
0.017,0.333,0.188,0.125,0.01,1.0,0,0,4,0.091,0.172,0.288,10.0,19,21
0.011,0.444,0.219,0.09,0.029,1.0,0,0,4,0.132,0.0,0.243,10.0,1,45
0.019,0.333,0.25,0.196,0.011,2.0,0,0,4,0.215,0.133,0.477,0.199,6,68
0.011,0.333,0.25,0.099,0.007,1.0,0,0,3,0.145,0.0,0.104,10.0,12,12
0.036,0.333,0.469,0.219,0.005,2.0,0,2,4,0.221,0.183,0.313,0.074,35,74
0.013,0.444,0.25,0.092,0.007,2.0,0,0,2,0.134,0.0,0.536,10.0,35,64
0.017,0.222,0.25,0.059,0.006,1.0,0,0,3,0.054,0.06,0.367,0.089,35,54
0.028,0.222,0.312,0.135,0.005,1.0,0,0,3,0.197,0.0,0.02,10.0,31,32
0.033,0.556,0.438,0.263,0.007,2.0,0,0,3,0.384,0.0,0.065,10.0,33,42
0.007,0.222,0.125,0.036,0.01,1.0,0,0,3,0.052,0.0,0.308,0.03,6,69
0.01,0.333,0.281,0.102,0.006,2.0,0,0,3,0.149,0.0,0.094,10.0,14,2
0.017,0.444,0.375,0.164,0.009,2.0,0,0,3,0.239,0.0,0.005,0.452,6,66
0.011,0.444,0.219,0.125,0.007,1.0,0,0,4,0.071,0.21,0.253,10.0,32,37
0.008,0.333,0.125,0.046,0.007,1.0,0,0,4,0.066,0.0,0.233,10.0,14,2
0.023,0.222,0.125,0.051,0.003,1.0,0,0,4,0.074,0.0,0.472,0.169,35,53
0.016,0.222,0.312,0.058,0.001,3.0,0,0,3,0.085,0.0,0.035,10.0,35,50
0.017,0.333,0.188,0.133,0.005,1.0,0,0,4,0.094,0.187,0.323,0.144,35,51
0.016,0.333,0.281,0.092,0.036,1.0,0,0,3,0.09,0.083,0.109,10.0,31,32
0.022,0.444,0.344,0.209,0.007,2.0,0,0,3,0.304,0.0,0.02,10.0,38,38
0.008,0.333,0.125,0.041,0.005,1.0,0,0,2,0.06,0.0,0.288,10.0,35,65
0.02,0.333,0.125,0.064,0.003,1.5,0,0,4,0.093,0.0,0.447,10.0,35,50
0.01,0.222,0.125,0.07,0.002,2.0,0,0,3,0.102,0.0,0.03,10.0,31,32
0.031,0.333,0.219,0.136,0.005,1.0,0,0,4,0.113,0.16,0.268,0.065,35,54
0.02,0.444,0.281,0.109,0.007,1.0,0,0,4,0.11,0.091,0.169,10.0,19,21
0.019,0.333,0.219,0.134,0.037,1.0,0,0,5,0.124,0.135,0.318,10.0,32,36
0.029,0.444,0.312,0.179,0.033,2.0,0,0,3,0.261,0.0,0.139,10.0,31,31
0.037,0.333,0.281,0.162,0.005,1.5,0,2,5,0.159,0.145,0.407,0.06,35,74
0.014,0.333,0.219,0.051,0.008,1.0,0,0,4,0.074,0.0,0.233,10.0,16,15
0.01,0.444,0.188,0.085,0.006,2.0,0,0,3,0.124,0.0,0.238,0.253,10,73
0.013,0.444,0.219,0.106,0.005,1.0,0,2,4,0.09,0.12,0.318,0.154,35,71
0.031,0.444,0.281,0.145,0.006,1.5,0,2,3,0.176,0.066,0.367,0.149,35,58
0.016,0.222,0.312,0.087,0.001,2.0,0,0,3,0.096,0.058,0.035,10.0,35,64
0.018,0.333,0.344,0.147,0.004,2.0,0,0,3,0.213,0.0,0.03,10.0,38,38
0.033,0.333,0.281,0.128,0.008,1.0,0,0,4,0.137,0.093,0.194,10.0,23,25
0.015,0.222,0.125,0.017,0.01,1.5,0,0,3,0.024,0.0,0.154,0.025,4,8
0.016,0.222,0.125,0.068,0.004,1.0,0,0,3,0.074,0.046,0.313,0.099,35,56
0.013,0.444,0.25,0.125,0.045,1.5,0,0,3,0.183,0.0,0.323,0.079,27,27
0.006,0.333,0.125,0.055,0.002,1.0,0,0,4,0.08,0.0,0.223,10.0,1,45
0.011,0.333,0.219,0.106,0.007,1.0,0,0,3,0.073,0.154,0.268,0.01,6,66
0.018,0.333,0.125,0.117,0.007,1.0,0,0,4,0.071,0.187,0.338,0.124,35,56
0.021,0.333,0.281,0.122,0.037,1.0,0,0,4,0.178,0.0,0.169,10.0,31,32
0.01,0.222,0.188,0.036,0.0,2.0,0,0,3,0.052,0.0,0.045,10.0,35,54
0.023,0.444,0.312,0.176,0.004,2.0,0,0,3,0.257,0.0,0.065,10.0,31,32
0.012,0.333,0.281,0.113,0.01,2.0,0,0,3,0.165,0.0,0.094,10.0,21,23
0.008,0.222,0.25,0.05,0.02,1.0,0,0,4,0.073,0.0,0.377,10.0,35,69
0.019,0.333,0.312,0.116,0.006,2.0,0,0,3,0.169,0.0,0.119,0.025,19,21
0.028,0.444,0.406,0.232,0.009,2.0,0,0,3,0.338,0.0,0.0,10.0,5,9
0.015,0.444,0.312,0.21,0.007,2.0,0,0,3,0.306,0.0,0.114,10.0,14,13
0.011,0.444,0.25,0.071,0.007,1.0,0,0,4,0.104,0.0,0.303,0.154,36,67
0.014,0.333,0.219,0.071,0.006,1.0,0,0,3,0.103,0.0,0.228,0.084,19,22
0.031,0.333,0.406,0.218,0.007,2.0,0,0,3,0.317,0.0,0.065,10.0,33,42
0.021,0.444,0.25,0.103,0.003,1.0,0,0,5,0.076,0.139,0.447,0.288,35,47
0.033,0.444,0.531,0.308,0.005,2.0,0,0,3,0.336,0.21,0.04,10.0,16,15
0.039,0.444,0.531,0.305,0.012,2.0,0,3,3,0.326,0.222,0.055,10.0,16,17
0.021,0.556,0.438,0.219,0.054,2.0,0,0,4,0.32,0.0,0.223,10.0,18,26
0.032,0.444,0.219,0.194,0.01,1.0,0,3,3,0.144,0.261,0.333,0.01,35,56
0.007,0.222,0.312,0.066,0.002,2.0,0,0,3,0.096,0.0,0.139,10.0,14,2
0.02,0.333,0.125,0.089,0.003,1.5,0,0,3,0.092,0.071,0.437,0.055,35,56
0.01,0.222,0.125,0.045,0.026,1.0,0,0,4,0.065,0.0,0.149,10.0,41,40
0.02,0.444,0.281,0.146,0.004,2.0,0,0,4,0.194,0.035,0.278,0.209,35,74
0.011,0.556,0.375,0.188,0.006,1.0,0,0,3,0.148,0.234,0.055,10.0,40,71
0.011,0.556,0.188,0.103,0.008,1.0,0,0,3,0.071,0.149,0.258,0.055,32,36
0.025,0.556,0.375,0.231,0.008,1.0,0,0,4,0.166,0.32,0.228,10.0,31,31
0.017,0.333,0.312,0.118,0.001,2.0,0,0,3,0.103,0.131,0.045,10.0,35,74
0.023,0.444,0.312,0.171,0.006,2.0,0,0,3,0.249,0.0,0.089,10.0,25,34
0.025,0.444,0.344,0.286,0.022,2.0,0,0,3,0.417,0.0,0.06,10.0,1,45
0.019,0.333,0.281,0.093,0.042,2.0,0,0,4,0.136,0.0,0.154,10.0,42,41
0.01,0.333,0.312,0.097,0.006,2.0,0,0,3,0.142,0.0,0.114,10.0,18,19
0.024,0.333,0.219,0.144,0.01,1.0,0,0,4,0.111,0.187,0.288,10.0,35,70
0.036,0.556,0.344,0.238,0.004,2.0,0,2,3,0.285,0.114,0.432,0.035,35,61
0.028,0.222,0.281,0.146,0.009,1.0,0,0,3,0.212,0.0,0.035,10.0,31,32
0.009,0.444,0.219,0.071,0.019,1.0,0,0,4,0.103,0.0,0.223,10.0,14,0
0.103,0.444,0.406,0.308,0.019,2.0,0,0,3,0.449,0.0,0.308,0.035,22,24
0.019,0.333,0.312,0.109,0.004,2.0,0,0,3,0.159,0.0,0.109,10.0,16,17
0.015,0.333,0.219,0.089,0.011,1.0,0,0,5,0.129,0.0,0.233,10.0,16,15
0.044,0.444,0.438,0.327,0.008,2.0,0,0,3,0.331,0.274,0.045,10.0,3,5
0.043,0.667,0.531,0.496,0.227,2.0,0,0,4,0.492,0.432,0.06,10.0,42,44
0.011,0.333,0.219,0.062,0.012,1.0,0,0,5,0.09,0.0,0.258,10.0,32,37
0.031,0.333,0.25,0.144,0.011,1.0,0,0,4,0.21,0.0,0.228,10.0,23,25
0.042,0.444,0.281,0.311,0.056,2.0,0,0,3,0.454,0.0,0.129,0.07,42,41
0.019,0.333,0.438,0.075,0.001,2.0,0,0,3,0.074,0.066,0.035,10.0,35,50
0.02,0.444,0.312,0.126,0.003,2.0,0,0,3,0.184,0.0,0.099,10.0,16,17
0.028,0.444,0.312,0.218,0.018,2.0,0,0,3,0.317,0.0,0.144,10.0,31,31
0.012,0.444,0.344,0.121,0.006,1.0,0,0,3,0.088,0.166,0.184,0.05,32,36
0.017,0.333,0.281,0.107,0.006,1.0,0,2,3,0.107,0.091,0.209,0.06,19,22
0.033,0.333,0.344,0.145,0.003,1.0,0,0,5,0.101,0.207,0.482,10.0,35,47
0.007,0.333,0.125,0.048,0.017,1.0,0,0,3,0.07,0.0,0.367,0.089,35,65
0.022,0.333,0.281,0.154,0.004,1.5,0,0,4,0.118,0.199,0.437,0.104,35,56
0.007,0.222,0.125,0.062,0.025,1.0,0,0,4,0.091,0.0,0.516,10.0,16,15
0.017,0.333,0.188,0.068,0.004,1.0,0,0,3,0.1,0.0,0.318,0.045,35,54
0.028,0.444,0.219,0.125,0.003,1.5,0,0,3,0.181,0.0,0.556,10.0,35,58
0.008,0.333,0.125,0.06,0.007,1.0,0,0,4,0.087,0.0,0.273,10.0,18,20
0.019,0.333,0.125,0.059,0.004,2.0,0,0,3,0.086,0.0,0.511,0.045,35,63
0.012,0.333,0.25,0.052,0.005,1.0,0,0,3,0.076,0.0,0.164,0.005,35,61
0.0,0.444,0.25,0.131,0.004,2.0,0,0,3,0.191,0.0,0.243,0.149,20,67
0.013,0.333,0.312,0.093,0.003,2.0,0,0,3,0.135,0.0,0.07,10.0,38,38
0.024,0.444,0.312,0.147,0.003,2.0,0,0,3,0.215,0.0,0.03,10.0,35,56
0.033,0.667,0.312,0.172,0.003,2.0,0,0,5,0.154,0.183,0.457,0.288,35,61
0.026,0.444,0.281,0.152,0.008,2.0,0,0,4,0.221,0.0,0.174,10.0,31,31
0.041,0.444,0.406,0.256,0.011,1.0,0,0,3,0.18,0.361,0.129,0.07,42,44
0.011,0.556,0.375,0.119,0.005,1.0,0,0,3,0.092,0.154,0.035,10.0,35,69
0.015,0.333,0.219,0.084,0.007,1.0,0,0,3,0.123,0.0,0.194,10.0,19,22
0.024,0.556,0.312,0.177,0.019,1.0,0,0,4,0.175,0.156,0.293,0.025,3,4
0.027,0.444,0.375,0.244,0.008,2.5,0,0,3,0.221,0.251,0.114,10.0,3,6
0.011,0.333,0.219,0.112,0.007,1.0,0,0,3,0.061,0.191,0.541,0.0,35,57
0.009,0.333,0.25,0.061,0.006,1.0,0,0,3,0.088,0.0,0.149,10.0,1,0
0.071,0.444,0.406,0.27,0.01,2.0,0,0,3,0.394,0.0,0.04,10.0,3,3
0.014,0.556,0.25,0.145,0.017,1.5,0,0,3,0.211,0.0,0.447,0.015,6,68
0.034,0.444,0.312,0.248,0.009,2.0,0,0,3,0.362,0.0,0.074,10.0,33,43
0.017,0.556,0.219,0.097,0.002,1.5,0,0,3,0.142,0.0,0.556,10.0,35,64
0.012,0.333,0.188,0.083,0.004,1.0,0,0,3,0.081,0.075,0.214,10.0,35,62
0.021,0.444,0.219,0.115,0.003,1.5,0,0,4,0.08,0.164,0.348,10.0,35,50
0.013,0.333,0.281,0.083,0.0,3.0,0,0,3,0.121,0.0,0.04,10.0,35,62
0.02,0.333,0.312,0.108,0.002,2.0,0,0,3,0.157,0.0,0.02,10.0,16,15
0.038,0.333,0.312,0.179,0.005,2.0,0,0,3,0.261,0.0,0.079,0.04,3,4
0.011,0.556,0.312,0.121,0.007,2.0,0,0,4,0.177,0.0,0.099,10.0,12,12
0.01,0.222,0.125,0.027,0.01,1.0,0,0,5,0.039,0.0,0.313,10.0,36,62
0.023,0.556,0.219,0.222,0.01,1.5,0,0,3,0.323,0.0,0.204,0.005,31,31
0.01,0.333,0.312,0.119,0.007,1.0,0,0,3,0.121,0.1,0.124,10.0,18,18
0.007,0.333,0.125,0.073,0.004,2.0,0,0,5,0.106,0.0,0.541,10.0,12,12
0.009,0.444,0.219,0.082,0.008,1.5,0,0,3,0.09,0.056,0.258,0.055,40,69
0.012,0.333,0.219,0.107,0.012,1.0,0,0,4,0.156,0.0,0.154,10.0,18,26
0.013,0.333,0.125,0.052,0.009,1.0,0,0,4,0.076,0.0,0.233,10.0,17,16
0.018,0.222,0.312,0.08,0.0,3.0,0,0,3,0.115,0.004,0.03,10.0,35,47
0.028,0.556,0.469,0.275,0.017,2.0,0,0,3,0.301,0.187,0.382,0.02,35,60
0.042,0.556,0.188,0.165,0.006,2.0,0,3,4,0.218,0.041,0.298,0.174,35,63
0.009,0.333,0.25,0.106,0.006,1.0,0,0,3,0.155,0.0,0.139,10.0,1,0
0.015,0.444,0.219,0.089,0.004,1.0,0,0,5,0.044,0.16,0.353,10.0,35,61
0.019,0.333,0.25,0.174,0.178,1.0,0,0,4,0.253,0.0,0.248,10.0,12,12
0.022,0.444,0.312,0.156,0.004,2.0,0,0,3,0.228,0.0,0.03,10.0,16,15
0.028,0.333,0.312,0.147,0.002,1.5,0,0,3,0.126,0.164,0.417,0.06,35,54
0.028,0.444,0.344,0.169,0.004,1.0,0,0,3,0.132,0.216,0.189,10.0,35,54
0.012,0.444,0.312,0.115,0.007,2.0,0,0,3,0.167,0.0,0.07,10.0,21,23
0.026,0.444,0.438,0.238,0.008,2.0,0,0,3,0.347,0.0,0.065,10.0,38,38
0.027,0.444,0.312,0.222,0.006,2.0,0,0,3,0.323,0.0,0.055,10.0,33,43
0.016,0.333,0.25,0.063,0.004,1.0,0,0,3,0.056,0.066,0.382,0.074,35,54
0.011,0.444,0.375,0.153,0.004,2.0,0,0,3,0.223,0.0,0.199,10.0,32,35
0.034,0.444,0.406,0.233,0.007,2.0,0,0,3,0.34,0.0,0.04,10.0,16,17
0.004,0.333,0.125,0.074,0.285,1.0,0,0,3,0.107,0.0,0.303,10.0,11,11
0.009,0.333,0.219,0.058,0.001,2.0,0,0,3,0.085,0.0,0.0,10.0,35,51
0.022,0.333,0.281,0.068,0.001,2.0,0,0,3,0.076,0.044,0.0,10.0,35,48
0.014,0.333,0.406,0.1,0.001,3.0,0,0,3,0.146,0.0,0.03,10.0,35,60
0.008,0.222,0.219,0.077,0.004,1.0,0,0,4,0.113,0.0,0.169,10.0,10,73
0.036,0.444,0.312,0.159,0.004,2.0,0,0,5,0.138,0.174,0.377,10.0,35,53
0.015,0.222,0.125,0.043,0.005,1.0,0,0,4,0.062,0.0,0.367,0.065,35,54
0.025,0.333,0.406,0.122,0.002,3.0,0,0,3,0.178,0.0,0.134,0.07,35,47
0.038,0.444,0.312,0.257,0.027,2.0,0,0,3,0.375,0.0,0.134,0.07,31,31
0.022,0.444,0.281,0.178,0.035,2.0,0,0,4,0.259,0.0,0.184,10.0,42,44
0.046,0.444,0.344,0.249,0.006,2.0,0,2,4,0.239,0.232,0.313,0.055,35,54
0.009,0.556,0.312,0.15,0.012,1.0,0,0,2,0.144,0.139,0.233,10.0,14,2
0.024,0.444,0.344,0.117,0.015,1.0,0,0,4,0.116,0.102,0.367,0.065,35,56
0.01,0.222,0.125,0.072,0.009,1.0,0,0,3,0.063,0.079,0.472,0.065,35,51
0.02,0.333,0.188,0.066,0.007,1.0,0,0,4,0.096,0.0,0.283,0.065,3,7
0.008,0.333,0.281,0.096,0.006,1.0,0,0,3,0.085,0.104,0.149,10.0,14,2
0.013,0.333,0.125,0.054,0.007,1.0,0,0,4,0.079,0.0,0.293,0.025,36,67
0.011,0.222,0.125,0.032,0.004,1.0,0,0,4,0.046,0.0,0.442,0.228,35,57
0.012,0.333,0.125,0.045,0.006,1.0,0,0,3,0.065,0.0,0.308,0.03,35,60
0.023,0.333,0.312,0.101,0.003,2.0,0,0,3,0.147,0.0,0.109,10.0,35,59
0.017,0.333,0.312,0.137,0.004,2.0,0,0,3,0.199,0.0,0.055,10.0,17,16
0.035,0.333,0.188,0.098,0.004,2.0,0,0,3,0.143,0.0,0.531,0.154,35,58
0.013,0.333,0.25,0.134,0.006,1.0,0,0,4,0.123,0.137,0.238,10.0,32,34
0.015,0.333,0.312,0.141,0.003,2.0,0,0,3,0.206,0.0,0.298,0.045,35,64
0.026,0.444,0.375,0.211,0.008,2.0,0,0,3,0.308,0.0,0.065,10.0,33,43
0.016,0.333,0.312,0.114,0.004,2.0,0,0,3,0.166,0.0,0.055,10.0,5,9
0.01,0.222,0.25,0.113,0.01,1.0,0,0,3,0.098,0.124,0.308,0.03,35,71
0.014,0.444,0.312,0.184,0.007,2.0,0,0,3,0.268,0.0,0.045,10.0,10,73
0.023,0.333,0.219,0.099,0.036,1.0,0,0,4,0.144,0.0,0.189,0.109,33,43
0.022,0.444,0.312,0.132,0.003,2.0,0,0,3,0.192,0.0,0.07,10.0,35,56
0.019,0.333,0.312,0.145,0.002,2.0,0,0,3,0.167,0.083,0.04,10.0,16,15
0.013,0.333,0.281,0.133,0.013,2.0,0,0,3,0.194,0.0,0.149,10.0,32,37
0.063,0.333,0.312,0.237,0.007,2.0,1,4,4,0.197,0.278,0.372,0.114,35,60
0.011,0.333,0.312,0.131,0.004,2.0,0,0,3,0.19,0.0,0.06,10.0,9,26
0.008,0.333,0.125,0.046,0.006,1.0,0,0,4,0.066,0.0,0.218,10.0,18,19
0.021,0.444,0.312,0.119,0.009,1.0,0,0,4,0.085,0.166,0.189,0.109,31,31
0.01,0.222,0.125,0.062,0.006,1.0,0,0,4,0.09,0.0,0.323,0.144,36,62
0.015,0.444,0.219,0.101,0.018,1.5,0,0,3,0.107,0.075,0.243,0.104,11,11
0.014,0.444,0.312,0.135,0.034,2.0,0,0,3,0.197,0.0,0.114,10.0,18,26
0.027,0.556,0.312,0.216,0.011,1.0,0,0,4,0.162,0.286,0.228,10.0,3,6
0.011,0.222,0.125,0.136,0.011,1.0,0,0,3,0.11,0.166,0.228,0.084,40,69
0.011,0.444,0.312,0.129,0.006,2.0,0,0,3,0.188,0.0,0.055,10.0,1,45
0.019,0.222,0.219,0.09,0.001,1.0,0,0,4,0.045,0.162,0.546,10.0,35,52
0.032,0.444,0.375,0.225,0.003,1.0,0,0,3,0.157,0.32,0.278,0.05,35,47
0.006,0.222,0.125,0.041,0.005,1.0,0,0,3,0.06,0.0,0.353,0.06,35,57
0.004,0.222,0.125,0.034,0.003,1.0,0,0,3,0.05,0.0,0.382,0.074,35,49
0.017,0.333,0.219,0.078,0.012,1.0,0,0,3,0.114,0.0,0.253,0.03,17,16
0.008,0.333,0.125,0.062,0.007,1.0,0,0,4,0.09,0.0,0.233,10.0,14,2
0.02,0.333,0.312,0.134,0.003,1.0,0,0,4,0.093,0.191,0.099,10.0,42,41
0.02,0.444,0.406,0.288,0.033,2.0,0,0,3,0.264,0.29,0.204,0.005,16,15
0.009,0.333,0.219,0.099,0.006,1.0,0,0,3,0.088,0.104,0.179,10.0,14,13
0.014,0.333,0.125,0.067,0.006,1.0,0,0,4,0.097,0.0,0.288,10.0,3,7
0.014,0.444,0.375,0.185,0.009,2.0,0,0,3,0.269,0.0,0.06,10.0,21,23
0.012,0.333,0.312,0.203,0.006,2.0,0,0,3,0.295,0.0,0.055,10.0,1,45
0.018,0.444,0.312,0.127,0.006,2.0,0,0,4,0.185,0.0,0.253,10.0,36,62
0.03,0.444,0.312,0.2,0.005,2.0,0,0,3,0.292,0.0,0.045,10.0,31,31
0.022,0.444,0.312,0.172,0.005,2.0,0,0,3,0.25,0.0,0.074,10.0,32,34
0.018,0.333,0.188,0.111,0.009,1.0,0,0,5,0.162,0.0,0.258,10.0,25,34
0.012,0.333,0.25,0.087,0.007,1.0,0,0,3,0.126,0.0,0.357,0.0,6,68
0.049,0.444,0.406,0.149,0.008,2.0,0,3,3,0.217,0.0,0.477,10.0,35,53
0.009,0.333,0.219,0.116,0.007,1.0,0,0,3,0.064,0.197,0.169,10.0,34,69
0.013,0.333,0.219,0.138,0.011,2.0,0,0,4,0.201,0.0,0.179,0.07,18,26
0.048,0.444,0.469,0.237,0.008,2.0,0,0,3,0.345,0.0,0.01,0.506,3,3
0.02,0.333,0.25,0.133,0.003,2.0,0,0,3,0.194,0.0,0.055,10.0,31,32
0.022,0.333,0.312,0.144,0.093,2.0,0,0,3,0.21,0.0,0.079,0.04,41,40
0.013,0.111,0.125,0.025,0.004,1.0,0,0,3,0.037,0.0,0.357,0.074,35,54
0.024,0.444,0.312,0.188,0.034,2.0,0,0,3,0.274,0.0,0.134,0.07,33,43
0.018,0.333,0.312,0.093,0.002,3.0,0,0,3,0.135,0.0,0.144,10.0,35,56
0.031,0.444,0.188,0.115,0.006,1.5,0,0,3,0.168,0.0,0.472,0.065,35,55
0.023,0.444,0.312,0.135,0.035,2.0,0,0,3,0.197,0.0,0.144,10.0,31,31
0.024,0.333,0.312,0.157,0.004,2.0,0,0,3,0.229,0.0,0.0,10.0,35,49
0.027,0.444,0.312,0.214,0.007,2.0,0,2,3,0.312,0.0,0.065,10.0,38,38
0.012,0.222,0.125,0.042,0.007,1.0,0,0,3,0.061,0.0,0.372,0.223,35,65
0.01,0.222,0.125,0.043,0.007,1.0,0,0,3,0.062,0.0,0.447,0.015,35,60
0.085,0.444,0.406,0.279,0.017,1.0,0,0,4,0.406,0.0,0.298,0.174,22,24
0.009,0.222,0.125,0.032,0.01,1.0,0,0,4,0.046,0.0,0.357,0.159,26,68
0.022,0.333,0.281,0.111,0.007,1.0,0,0,4,0.102,0.112,0.139,10.0,31,31
0.022,0.333,0.219,0.099,0.002,1.0,0,0,5,0.055,0.168,0.457,0.288,35,59
0.011,0.333,0.219,0.191,0.016,1.0,0,0,3,0.134,0.27,0.278,0.05,40,69
0.028,0.444,0.375,0.178,0.003,2.0,0,0,5,0.158,0.191,0.472,0.397,35,54
0.012,0.222,0.125,0.058,0.004,1.5,0,0,4,0.085,0.0,0.323,0.144,35,62
0.022,0.444,0.344,0.178,0.004,2.0,0,0,3,0.26,0.0,0.045,10.0,17,16
0.026,0.444,0.312,0.182,0.005,2.0,0,0,3,0.265,0.0,0.05,0.055,33,43
0.016,0.333,0.281,0.095,0.0,3.0,0,0,3,0.129,0.017,0.025,10.0,16,17
0.016,0.333,0.281,0.108,0.009,1.0,0,0,3,0.102,0.104,0.233,0.015,42,41
0.012,0.667,0.375,0.115,0.006,1.0,0,0,4,0.167,0.0,0.238,10.0,32,34
0.023,0.444,0.312,0.184,0.214,2.0,0,0,3,0.268,0.0,0.124,10.0,42,44
0.005,0.333,0.188,0.08,0.007,1.0,0,0,3,0.116,0.0,0.258,0.055,14,13
0.039,0.444,0.406,0.233,0.032,2.0,0,0,3,0.34,0.0,0.154,0.025,19,21
0.017,0.333,0.312,0.193,0.015,2.0,0,0,3,0.281,0.0,0.124,10.0,14,2
0.017,0.333,0.219,0.135,0.003,1.0,0,0,3,0.092,0.197,0.288,0.065,35,63
0.053,0.556,0.531,0.24,0.007,2.0,0,0,3,0.35,0.0,0.065,10.0,23,25
0.029,0.444,0.281,0.222,0.007,3.0,0,0,3,0.324,0.0,0.0,10.0,35,61
0.014,0.556,0.219,0.2,0.005,1.0,0,0,5,0.125,0.311,0.278,10.0,35,71
0.025,0.333,0.188,0.085,0.004,1.5,0,0,4,0.124,0.0,0.536,0.119,35,59
0.011,0.222,0.125,0.055,0.004,1.0,0,0,4,0.04,0.075,0.357,0.159,35,61
0.024,0.444,0.281,0.181,0.005,1.0,0,0,4,0.125,0.259,0.328,10.0,35,57
0.041,0.444,0.5,0.24,0.007,2.0,0,0,5,0.25,0.187,0.278,10.0,35,74
0.008,0.333,0.312,0.094,0.006,2.0,0,0,3,0.137,0.0,0.099,10.0,18,18
0.014,0.333,0.25,0.089,0.007,1.0,0,0,3,0.083,0.087,0.263,0.05,5,9
0.02,0.333,0.25,0.116,0.007,1.0,0,0,4,0.064,0.197,0.367,0.065,35,54
0.01,0.333,0.219,0.127,0.006,1.0,0,0,3,0.072,0.212,0.258,0.055,40,72
0.024,0.444,0.344,0.143,0.005,1.0,0,0,3,0.092,0.218,0.313,0.099,35,52
0.016,0.333,0.188,0.091,0.006,1.0,0,0,4,0.133,0.0,0.288,10.0,3,6
0.017,0.444,0.219,0.136,0.003,1.0,0,0,4,0.098,0.187,0.357,0.159,35,56
0.007,0.222,0.125,0.049,0.004,1.0,0,0,3,0.071,0.0,0.293,0.045,10,73
0.024,0.333,0.312,0.086,0.001,2.0,0,0,3,0.092,0.062,0.0,10.0,35,58
0.035,0.444,0.281,0.144,0.039,1.0,0,0,4,0.209,0.0,0.233,10.0,19,21
0.022,0.444,0.406,0.243,0.007,2.0,0,0,3,0.354,0.0,0.005,0.452,32,33
0.012,0.444,0.312,0.124,0.009,2.0,0,0,3,0.18,0.0,0.084,10.0,21,23
0.019,0.444,0.344,0.125,0.006,1.0,0,0,5,0.071,0.21,0.278,10.0,35,61
0.009,0.556,0.219,0.125,0.007,1.0,0,0,3,0.094,0.166,0.258,0.055,35,69
0.01,0.556,0.25,0.13,0.014,1.0,0,0,5,0.152,0.071,0.273,10.0,1,0
0.011,0.222,0.188,0.058,0.002,2.0,0,0,3,0.085,0.0,0.129,0.07,16,17
0.009,0.222,0.219,0.073,0.006,1.0,0,0,3,0.106,0.0,0.104,10.0,34,72
0.013,0.444,0.344,0.164,0.006,1.0,0,0,5,0.101,0.259,0.184,10.0,14,13
0.018,0.333,0.281,0.068,0.001,2.0,0,0,3,0.074,0.048,0.045,10.0,35,50
0.011,0.333,0.125,0.047,0.009,1.0,0,0,5,0.069,0.0,0.268,10.0,32,37
0.022,0.333,0.312,0.173,0.037,2.0,0,0,3,0.252,0.0,0.099,10.0,31,32
0.017,0.333,0.125,0.099,0.003,1.5,0,0,4,0.088,0.104,0.372,0.124,35,56
0.018,0.667,0.312,0.307,0.012,1.0,0,2,4,0.219,0.427,0.243,10.0,14,2
0.02,0.667,0.438,0.2,0.007,1.0,0,0,3,0.125,0.311,0.174,0.0,35,60
0.018,0.333,0.125,0.076,0.002,1.5,0,0,3,0.111,0.0,0.447,0.015,35,47
0.011,0.333,0.219,0.092,0.007,1.0,0,1,4,0.081,0.1,0.258,10.0,10,73
